iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:11564,,,,,2009-06-12,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:12253,,,,,2009-11-14,Outer Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:12338,,,,,2009-12-31,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:12495,,,,,2010-03-20,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:12912,,,,,2010-04-18,Race Point,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:13109,,,,,2010-05-30,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:13355,,,,,2010-07-17,Race Point,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:13446,,,,,2010-07-18,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:13827,,,,,2010-11-11,Outer Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:14018,,,,,2011-01-15,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:14091,,,,,2011-02-19,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:14329,,,,,2011-04-23,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:14602,,,,,2011-07-31,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:14786,,,,,2011-09-07,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:14913,,,,,2011-11-18,Virago Point,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:15212,,,,,2012-08-09,Boscowitz Rock,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:16104,,,,,2013-10-10,Spanish Hills wall,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:16188,,,,,2013-10-10,Dionisio Reef,Andy Lamb
Aplidium kottae,799283,Aplidium kottae,"Brunetti, 2007",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Polyclinidae,,,Aplidium,kottae,imerss.org:PMLS:18094,,,,,2017-08-22,Dionisio Reef,Andy Lamb
Ascidia columbiana,428617,Ascidia columbiana,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,columbiana,imerss.org:PMLS:6928,,,,,2008-04-27,Walker Rock,Andy Lamb
Ascidia columbiana,428617,Ascidia columbiana,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,columbiana,imerss.org:PMLS:14909,,,,,2011-11-18,Virago Point,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:48,,,,,1969-02-21,Retreat Cove,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:120,,,,,1971-08-21,Lion Islet,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:270,,,,,1981-05-31,Collinson Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:447,,,,,1985-08-02,"Skipjack Island, outer face",Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:537,,,,,1985-12-07,Alcala Point,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:751,,,,,1993-08-16,Mathews Point,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:823,,,,,1994-02-26,Alcala Point,Charlie Gibbs
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:1162,,,,,1994-10-07,Lion Islet,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:1723,,,,,1995-02-25,Alcala Point,Charlie Gibbs
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:2627,,,,,1996-09-29,Alcala Point,Charlie Gibbs
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:5534,,,,,2007-12-15,Dionisio Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:6263,,,,,2008-03-01,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:6346,,,,,2008-03-07,Dionisio Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:6442,,,,,2008-03-07,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:6927,,,,,2008-04-27,Walker Rock,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:7071,,,,,2008-05-30,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:7187,,,,,2008-06-14,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:7470,,,,,2008-06-21,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:7677,,,,,2008-07-19,Dionisio Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:7759,,,,,2008-08-23,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:7973,,,,,2008-09-19,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:9137,,,,,2008-12-29,Dionisio Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:9476,,,,,2009-01-04,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:9705,,,,,2009-02-08,Outer Dionisio Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:9826,,,,,2009-02-14,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:10146,,,,,2009-03-07,Dionisio Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:10743,,,,,2009-04-04,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:10916,,,,,2009-04-11,Alcala Point,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:11064,,,,,2009-04-13,Alcala Point Reefs,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:11245,,,,,2009-05-30,Race Point,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:11370,,,,,2009-05-30,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:11473,,,,,2009-06-12,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:11561,,,,,2009-06-12,Dionisio Reef,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:11669,,,,,2009-07-04,Alcala Point,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:11771,,,,,2009-08-02,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:12409,,,,,2009-12-31,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:12595,,,,,2010-03-21,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:13232,,,,,2010-07-17,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:13932,,,,,2010-11-12,Spanish Hills Store,Andy Lamb
Ascidia paratropa,415129,Ascidia paratropa,"(Huntsman, 1912)",Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Ascidiidae,,,Ascidia,paratropa,imerss.org:PMLS:14692,,,,,2011-09-07,Spanish Hills wall,Andy Lamb
